timestamp_ms,value,datetime,year,month
1551416400000,1125732,2019-03-01 05:00:00,2019,3
1554091200000,799791,2019-04-01 04:00:00,2019,4
1556683200000,971137,2019-05-01 04:00:00,2019,5
1559361600000,857879,2019-06-01 04:00:00,2019,6
1561953600000,722877,2019-07-01 04:00:00,2019,7
1564632000000,855931,2019-08-01 04:00:00,2019,8
1567310400000,898042,2019-09-01 04:00:00,2019,9
1569902400000,877992,2019-10-01 04:00:00,2019,10
1572580800000,2717161,2019-11-01 04:00:00,2019,11
1575176400000,2201218,2019-12-01 05:00:00,2019,12
1577854800000,828972,2020-01-01 05:00:00,2020,1
1580533200000,612640,2020-02-01 05:00:00,2020,2
1583038800000,889988,2020-03-01 05:00:00,2020,3
1585713600000,1168706,2020-04-01 04:00:00,2020,4
1588305600000,924529,2020-05-01 04:00:00,2020,5
1590984000000,761155,2020-06-01 04:00:00,2020,6
1593576000000,686737,2020-07-01 04:00:00,2020,7
1596254400000,535663,2020-08-01 04:00:00,2020,8
1598932800000,480263,2020-09-01 04:00:00,2020,9
1601524800000,496911,2020-10-01 04:00:00,2020,10
1604203200000,523833,2020-11-01 04:00:00,2020,11
1606798800000,687496,2020-12-01 05:00:00,2020,12
1609477200000,327100,2021-01-01 05:00:00,2021,1
1612155600000,293959,2021-02-01 05:00:00,2021,2
1614574800000,265421,2021-03-01 05:00:00,2021,3
1617249600000,258757,2021-04-01 04:00:00,2021,4
1619841600000,177377,2021-05-01 04:00:00,2021,5
1622520000000,149952,2021-06-01 04:00:00,2021,6
1625112000000,147463,2021-07-01 04:00:00,2021,7
1627790400000,108814,2021-08-01 04:00:00,2021,8
1630468800000,109229,2021-09-01 04:00:00,2021,9
1633060800000,132856,2021-10-01 04:00:00,2021,10
1635739200000,111043,2021-11-01 04:00:00,2021,11
1638334800000,125746,2021-12-01 05:00:00,2021,12
1641013200000,71234,2022-01-01 05:00:00,2022,1
1643691600000,68748,2022-02-01 05:00:00,2022,2
1646110800000,63986,2022-03-01 05:00:00,2022,3
1648785600000,75463,2022-04-01 04:00:00,2022,4
1651377600000,45656,2022-05-01 04:00:00,2022,5
1654056000000,36091,2022-06-01 04:00:00,2022,6
1656648000000,37659,2022-07-01 04:00:00,2022,7
1659326400000,16896,2022-08-01 04:00:00,2022,8
