timestamp_ms,value,datetime,year,month
1317441600000,1062188,2011-10-01 04:00:00,2011,10
1320120000000,2024769,2011-11-01 04:00:00,2011,11
1322715600000,3467412,2011-12-01 05:00:00,2011,12
1325394000000,1009070,2012-01-01 05:00:00,2012,1
1328072400000,864652,2012-02-01 05:00:00,2012,2
1330578000000,985693,2012-03-01 05:00:00,2012,3
1333252800000,669345,2012-04-01 04:00:00,2012,4
1335844800000,550460,2012-05-01 04:00:00,2012,5
1338523200000,705978,2012-06-01 04:00:00,2012,6
1341115200000,537716,2012-07-01 04:00:00,2012,7
1343793600000,533583,2012-08-01 04:00:00,2012,8
1346472000000,715197,2012-09-01 04:00:00,2012,9
1349064000000,878941,2012-10-01 04:00:00,2012,10
1351742400000,1871379,2012-11-01 04:00:00,2012,11
1354338000000,2666103,2012-12-01 05:00:00,2012,12
1357016400000,966529,2013-01-01 05:00:00,2013,1
1359694800000,670232,2013-02-01 05:00:00,2013,2
1362114000000,704851,2013-03-01 05:00:00,2013,3
1364788800000,464042,2013-04-01 04:00:00,2013,4
1367380800000,403057,2013-05-01 04:00:00,2013,5
1370059200000,486229,2013-06-01 04:00:00,2013,6
1372651200000,341906,2013-07-01 04:00:00,2013,7
1375329600000,381231,2013-08-01 04:00:00,2013,8
1378008000000,814597,2013-09-01 04:00:00,2013,9
1380600000000,514577,2013-10-01 04:00:00,2013,10
1383278400000,1015555,2013-11-01 04:00:00,2013,11
1385874000000,1432741,2013-12-01 05:00:00,2013,12
1388552400000,342396,2014-01-01 05:00:00,2014,1
1391230800000,312596,2014-02-01 05:00:00,2014,2
1393650000000,373045,2014-03-01 05:00:00,2014,3
1396324800000,225320,2014-04-01 04:00:00,2014,4
1398916800000,205208,2014-05-01 04:00:00,2014,5
1401595200000,243118,2014-06-01 04:00:00,2014,6
1404187200000,180452,2014-07-01 04:00:00,2014,7
1406865600000,159891,2014-08-01 04:00:00,2014,8
1409544000000,237455,2014-09-01 04:00:00,2014,9
1412136000000,176339,2014-10-01 04:00:00,2014,10
1414814400000,315466,2014-11-01 04:00:00,2014,11
1417410000000,520605,2014-12-01 05:00:00,2014,12
1420088400000,180735,2015-01-01 05:00:00,2015,1
1422766800000,178076,2015-02-01 05:00:00,2015,2
1425186000000,189644,2015-03-01 05:00:00,2015,3
1427860800000,125349,2015-04-01 04:00:00,2015,4
1430452800000,105790,2015-05-01 04:00:00,2015,5
1433131200000,115615,2015-06-01 04:00:00,2015,6
1435723200000,82896,2015-07-01 04:00:00,2015,7
1438401600000,79761,2015-08-01 04:00:00,2015,8
1441080000000,105936,2015-09-01 04:00:00,2015,9
1443672000000,84547,2015-10-01 04:00:00,2015,10
1446350400000,106272,2015-11-01 04:00:00,2015,11
1448946000000,275753,2015-12-01 05:00:00,2015,12
1451624400000,58372,2016-01-01 05:00:00,2016,1
1454302800000,55627,2016-02-01 05:00:00,2016,2
1456808400000,59828,2016-03-01 05:00:00,2016,3
1459483200000,44182,2016-04-01 04:00:00,2016,4
1462075200000,43758,2016-05-01 04:00:00,2016,5
1464753600000,50011,2016-06-01 04:00:00,2016,6
1467345600000,35936,2016-07-01 04:00:00,2016,7
1470024000000,36296,2016-08-01 04:00:00,2016,8
1472702400000,65230,2016-09-01 04:00:00,2016,9
1475294400000,39824,2016-10-01 04:00:00,2016,10
1477972800000,55880,2016-11-01 04:00:00,2016,11
1480568400000,89172,2016-12-01 05:00:00,2016,12
1483246800000,30952,2017-01-01 05:00:00,2017,1
1485925200000,21973,2017-02-01 05:00:00,2017,2
1488344400000,31313,2017-03-01 05:00:00,2017,3
1491019200000,18531,2017-04-01 04:00:00,2017,4
1493611200000,18839,2017-05-01 04:00:00,2017,5
1496289600000,19619,2017-06-01 04:00:00,2017,6
1498881600000,9872,2017-07-01 04:00:00,2017,7
1501560000000,9485,2017-08-01 04:00:00,2017,8
1504238400000,9514,2017-09-01 04:00:00,2017,9
1506830400000,5993,2017-10-01 04:00:00,2017,10
1509508800000,6187,2017-11-01 04:00:00,2017,11
1512104400000,8149,2017-12-01 05:00:00,2017,12
