device_name,timestamp_ms,value,datetime,year,month
WiiU,1493611200000,7700,2017-05-01 04:00:00,2017,5
WiiU,1496289600000,8750,2017-06-01 04:00:00,2017,6
WiiU,1498881600000,6315,2017-07-01 04:00:00,2017,7
WiiU,1501560000000,6145,2017-08-01 04:00:00,2017,8
WiiU,1504238400000,6833,2017-09-01 04:00:00,2017,9
WiiU,1506830400000,4821,2017-10-01 04:00:00,2017,10
WiiU,1509508800000,4948,2017-11-01 04:00:00,2017,11
WiiU,1512104400000,5783,2017-12-01 05:00:00,2017,12
PS4,1383278400000,2141169,2013-11-01 04:00:00,2013,11
PS4,1385874000000,2305831,2013-12-01 05:00:00,2013,12
PS4,1388552400000,664051,2014-01-01 05:00:00,2014,1
PS4,1391230800000,882374,2014-02-01 05:00:00,2014,2
PS4,1393650000000,909923,2014-03-01 05:00:00,2014,3
PS4,1396324800000,622299,2014-04-01 04:00:00,2014,4
PS4,1398916800000,630329,2014-05-01 04:00:00,2014,5
PS4,1401595200000,795665,2014-06-01 04:00:00,2014,6
PS4,1404187200000,655567,2014-07-01 04:00:00,2014,7
PS4,1406865600000,593882,2014-08-01 04:00:00,2014,8
PS4,1409544000000,1581885,2014-09-01 04:00:00,2014,9
PS4,1412136000000,1084711,2014-10-01 04:00:00,2014,10
PS4,1414814400000,2434754,2014-11-01 04:00:00,2014,11
PS4,1417410000000,2875069,2014-12-01 05:00:00,2014,12
PS4,1420088400000,682215,2015-01-01 05:00:00,2015,1
PS4,1422766800000,962093,2015-02-01 05:00:00,2015,2
PS4,1425186000000,1346318,2015-03-01 05:00:00,2015,3
PS4,1427860800000,796815,2015-04-01 04:00:00,2015,4
PS4,1430452800000,688339,2015-05-01 04:00:00,2015,5
PS4,1433131200000,1148097,2015-06-01 04:00:00,2015,6
PS4,1435723200000,762425,2015-07-01 04:00:00,2015,7
PS4,1438401600000,743018,2015-08-01 04:00:00,2015,8
PS4,1441080000000,1342159,2015-09-01 04:00:00,2015,9
PS4,1443672000000,1105602,2015-10-01 04:00:00,2015,10
PS4,1446350400000,3557197,2015-11-01 04:00:00,2015,11
PS4,1448946000000,4608358,2015-12-01 05:00:00,2015,12
PS4,1451624400000,812262,2016-01-01 05:00:00,2016,1
PS4,1454302800000,999757,2016-02-01 05:00:00,2016,2
PS4,1456808400000,1085421,2016-03-01 05:00:00,2016,3
PS4,1459483200000,676414,2016-04-01 04:00:00,2016,4
PS4,1462075200000,752290,2016-05-01 04:00:00,2016,5
PS4,1464753600000,988496,2016-06-01 04:00:00,2016,6
PS4,1467345600000,748466,2016-07-01 04:00:00,2016,7
PS4,1470024000000,754762,2016-08-01 04:00:00,2016,8
PS4,1472702400000,1454905,2016-09-01 04:00:00,2016,9
PS4,1475294400000,1308030,2016-10-01 04:00:00,2016,10
PS4,1477972800000,3302010,2016-11-01 04:00:00,2016,11
PS4,1480568400000,4884141,2016-12-01 05:00:00,2016,12
PS4,1483246800000,1165413,2017-01-01 05:00:00,2017,1
PS4,1485925200000,1277065,2017-02-01 05:00:00,2017,2
PS4,1488344400000,1497148,2017-03-01 05:00:00,2017,3
PS4,1491019200000,986423,2017-04-01 04:00:00,2017,4
PS4,1493611200000,1128866,2017-05-01 04:00:00,2017,5
PS4,1496289600000,1506027,2017-06-01 04:00:00,2017,6
PS4,1498881600000,1143006,2017-07-01 04:00:00,2017,7
PS4,1501560000000,1042948,2017-08-01 04:00:00,2017,8
PS4,1504238400000,1394603,2017-09-01 04:00:00,2017,9
PS4,1506830400000,1190871,2017-10-01 04:00:00,2017,10
PS4,1509508800000,3506646,2017-11-01 04:00:00,2017,11
PS4,1512104400000,3914512,2017-12-01 05:00:00,2017,12
PS4,1514782800000,1325819,2018-01-01 05:00:00,2018,1
PS4,1517461200000,1322264,2018-02-01 05:00:00,2018,2
PS4,1519880400000,1340878,2018-03-01 05:00:00,2018,3
PS4,1522555200000,1057652,2018-04-01 04:00:00,2018,4
PS4,1525147200000,910073,2018-05-01 04:00:00,2018,5
PS4,1527825600000,1171203,2018-06-01 04:00:00,2018,6
PS4,1530417600000,832752,2018-07-01 04:00:00,2018,7
PS4,1533096000000,1090600,2018-08-01 04:00:00,2018,8
PS4,1535774400000,1267846,2018-09-01 04:00:00,2018,9
PS4,1538366400000,1286830,2018-10-01 04:00:00,2018,10
PS4,1541044800000,3858401,2018-11-01 04:00:00,2018,11
PS4,1543640400000,2781949,2018-12-01 05:00:00,2018,12
PS4,1546318800000,1076311,2019-01-01 05:00:00,2019,1
PS4,1548997200000,982422,2019-02-01 05:00:00,2019,2
PS4,1551416400000,1125732,2019-03-01 05:00:00,2019,3
PS4,1554091200000,799791,2019-04-01 04:00:00,2019,4
PS4,1556683200000,971137,2019-05-01 04:00:00,2019,5
PS4,1559361600000,857879,2019-06-01 04:00:00,2019,6
PS4,1561953600000,722877,2019-07-01 04:00:00,2019,7
PS4,1564632000000,855931,2019-08-01 04:00:00,2019,8
PS4,1567310400000,898042,2019-09-01 04:00:00,2019,9
PS4,1569902400000,877992,2019-10-01 04:00:00,2019,10
PS4,1572580800000,2717161,2019-11-01 04:00:00,2019,11
PS4,1575176400000,2201218,2019-12-01 05:00:00,2019,12
PS4,1577854800000,828972,2020-01-01 05:00:00,2020,1
PS4,1580533200000,612640,2020-02-01 05:00:00,2020,2
PS4,1583038800000,889988,2020-03-01 05:00:00,2020,3
PS4,1585713600000,1168706,2020-04-01 04:00:00,2020,4
PS4,1588305600000,924529,2020-05-01 04:00:00,2020,5
PS4,1590984000000,761155,2020-06-01 04:00:00,2020,6
PS4,1593576000000,686737,2020-07-01 04:00:00,2020,7
PS4,1596254400000,535663,2020-08-01 04:00:00,2020,8
PS4,1598932800000,480263,2020-09-01 04:00:00,2020,9
PS4,1601524800000,496911,2020-10-01 04:00:00,2020,10
PS4,1604203200000,523833,2020-11-01 04:00:00,2020,11
PS4,1606798800000,687496,2020-12-01 05:00:00,2020,12
PS4,1609477200000,327100,2021-01-01 05:00:00,2021,1
PS4,1612155600000,293959,2021-02-01 05:00:00,2021,2
PS4,1614574800000,265421,2021-03-01 05:00:00,2021,3
PS4,1617249600000,258757,2021-04-01 04:00:00,2021,4
PS4,1619841600000,177377,2021-05-01 04:00:00,2021,5
PS4,1622520000000,149952,2021-06-01 04:00:00,2021,6
PS4,1625112000000,147463,2021-07-01 04:00:00,2021,7
PS4,1627790400000,108814,2021-08-01 04:00:00,2021,8
PS4,1630468800000,109229,2021-09-01 04:00:00,2021,9
PS4,1633060800000,132856,2021-10-01 04:00:00,2021,10
PS4,1635739200000,111043,2021-11-01 04:00:00,2021,11
PS4,1638334800000,125746,2021-12-01 05:00:00,2021,12
PS4,1641013200000,71234,2022-01-01 05:00:00,2022,1
PS4,1643691600000,68748,2022-02-01 05:00:00,2022,2
PS4,1646110800000,63986,2022-03-01 05:00:00,2022,3
PS4,1648785600000,75463,2022-04-01 04:00:00,2022,4
PS4,1651377600000,45656,2022-05-01 04:00:00,2022,5
PS4,1654056000000,36091,2022-06-01 04:00:00,2022,6
PS4,1656648000000,37659,2022-07-01 04:00:00,2022,7
PS4,1659326400000,16896,2022-08-01 04:00:00,2022,8
XOne,1383278400000,1566008,2013-11-01 04:00:00,2013,11
XOne,1385874000000,1498839,2013-12-01 05:00:00,2013,12
XOne,1388552400000,260676,2014-01-01 05:00:00,2014,1
XOne,1391230800000,251622,2014-02-01 05:00:00,2014,2
XOne,1393650000000,436034,2014-03-01 05:00:00,2014,3
XOne,1396324800000,206423,2014-04-01 04:00:00,2014,4
XOne,1398916800000,170790,2014-05-01 04:00:00,2014,5
XOne,1401595200000,318262,2014-06-01 04:00:00,2014,6
XOne,1404187200000,231080,2014-07-01 04:00:00,2014,7
XOne,1406865600000,244648,2014-08-01 04:00:00,2014,8
XOne,1409544000000,747094,2014-09-01 04:00:00,2014,9
XOne,1412136000000,489273,2014-10-01 04:00:00,2014,10
XOne,1414814400000,2046799,2014-11-01 04:00:00,2014,11
XOne,1417410000000,2247860,2014-12-01 05:00:00,2014,12
XOne,1420088400000,316206,2015-01-01 05:00:00,2015,1
XOne,1422766800000,432284,2015-02-01 05:00:00,2015,2
XOne,1425186000000,431894,2015-03-01 05:00:00,2015,3
XOne,1427860800000,333946,2015-04-01 04:00:00,2015,4
XOne,1430452800000,268819,2015-05-01 04:00:00,2015,5
XOne,1433131200000,501909,2015-06-01 04:00:00,2015,6
XOne,1435723200000,338022,2015-07-01 04:00:00,2015,7
XOne,1438401600000,355375,2015-08-01 04:00:00,2015,8
XOne,1441080000000,563664,2015-09-01 04:00:00,2015,9
XOne,1443672000000,553556,2015-10-01 04:00:00,2015,10
XOne,1446350400000,1922613,2015-11-01 04:00:00,2015,11
XOne,1448946000000,2363669,2015-12-01 05:00:00,2015,12
XOne,1451624400000,282735,2016-01-01 05:00:00,2016,1
XOne,1454302800000,409981,2016-02-01 05:00:00,2016,2
XOne,1456808400000,465161,2016-03-01 05:00:00,2016,3
XOne,1459483200000,309059,2016-04-01 04:00:00,2016,4
XOne,1462075200000,236190,2016-05-01 04:00:00,2016,5
XOne,1464753600000,417545,2016-06-01 04:00:00,2016,6
XOne,1467345600000,337790,2016-07-01 04:00:00,2016,7
XOne,1470024000000,458471,2016-08-01 04:00:00,2016,8
XOne,1472702400000,642397,2016-09-01 04:00:00,2016,9
XOne,1475294400000,703948,2016-10-01 04:00:00,2016,10
XOne,1477972800000,1538078,2016-11-01 04:00:00,2016,11
XOne,1480568400000,2320007,2016-12-01 05:00:00,2016,12
XOne,1483246800000,345165,2017-01-01 05:00:00,2017,1
XOne,1485925200000,393800,2017-02-01 05:00:00,2017,2
XOne,1488344400000,450501,2017-03-01 05:00:00,2017,3
XOne,1491019200000,258202,2017-04-01 04:00:00,2017,4
XOne,1493611200000,253067,2017-05-01 04:00:00,2017,5
XOne,1496289600000,358221,2017-06-01 04:00:00,2017,6
XOne,1498881600000,239405,2017-07-01 04:00:00,2017,7
XOne,1501560000000,266439,2017-08-01 04:00:00,2017,8
XOne,1504238400000,428154,2017-09-01 04:00:00,2017,9
XOne,1506830400000,383020,2017-10-01 04:00:00,2017,10
XOne,1509508800000,2163048,2017-11-01 04:00:00,2017,11
XOne,1512104400000,2111960,2017-12-01 05:00:00,2017,12
XOne,1514782800000,338819,2018-01-01 05:00:00,2018,1
XOne,1517461200000,422050,2018-02-01 05:00:00,2018,2
XOne,1519880400000,506914,2018-03-01 05:00:00,2018,3
XOne,1522555200000,263885,2018-04-01 04:00:00,2018,4
XOne,1525147200000,259401,2018-05-01 04:00:00,2018,5
XOne,1527825600000,413216,2018-06-01 04:00:00,2018,6
XOne,1530417600000,284704,2018-07-01 04:00:00,2018,7
XOne,1533096000000,388259,2018-08-01 04:00:00,2018,8
XOne,1535774400000,319929,2018-09-01 04:00:00,2018,9
XOne,1538366400000,391597,2018-10-01 04:00:00,2018,10
XOne,1541044800000,2007001,2018-11-01 04:00:00,2018,11
XOne,1543640400000,1513868,2018-12-01 05:00:00,2018,12
XOne,1546318800000,289174,2019-01-01 05:00:00,2019,1
XOne,1548997200000,294716,2019-02-01 05:00:00,2019,2
XOne,1551416400000,351744,2019-03-01 05:00:00,2019,3
XOne,1554091200000,206623,2019-04-01 04:00:00,2019,4
XOne,1556683200000,235269,2019-05-01 04:00:00,2019,5
XOne,1559361600000,254268,2019-06-01 04:00:00,2019,6
XOne,1561953600000,195204,2019-07-01 04:00:00,2019,7
XOne,1564632000000,196333,2019-08-01 04:00:00,2019,8
XOne,1567310400000,250326,2019-09-01 04:00:00,2019,9
XOne,1569902400000,229946,2019-10-01 04:00:00,2019,10
XOne,1572580800000,1307241,2019-11-01 04:00:00,2019,11
XOne,1575176400000,1301535,2019-12-01 05:00:00,2019,12
XOne,1577854800000,221900,2020-01-01 05:00:00,2020,1
XOne,1580533200000,199304,2020-02-01 05:00:00,2020,2
XOne,1583038800000,363383,2020-03-01 05:00:00,2020,3
XOne,1585713600000,423047,2020-04-01 04:00:00,2020,4
XOne,1588305600000,334712,2020-05-01 04:00:00,2020,5
XOne,1590984000000,198127,2020-06-01 04:00:00,2020,6
XOne,1593576000000,153445,2020-07-01 04:00:00,2020,7
XOne,1596254400000,103580,2020-08-01 04:00:00,2020,8
XOne,1598932800000,132489,2020-09-01 04:00:00,2020,9
XOne,1601524800000,162097,2020-10-01 04:00:00,2020,10
XOne,1604203200000,238022,2020-11-01 04:00:00,2020,11
XOne,1606798800000,389376,2020-12-01 05:00:00,2020,12
XOne,1609477200000,76415,2021-01-01 05:00:00,2021,1
XOne,1612155600000,70946,2021-02-01 05:00:00,2021,2
XOne,1614574800000,60344,2021-03-01 05:00:00,2021,3
XOne,1617249600000,61000,2021-04-01 04:00:00,2021,4
XOne,1619841600000,45694,2021-05-01 04:00:00,2021,5
XOne,1622520000000,38679,2021-06-01 04:00:00,2021,6
XOne,1625112000000,32284,2021-07-01 04:00:00,2021,7
XOne,1627790400000,18501,2021-08-01 04:00:00,2021,8
XOne,1630468800000,18678,2021-09-01 04:00:00,2021,9
XOne,1633060800000,20967,2021-10-01 04:00:00,2021,10
XOne,1635739200000,18216,2021-11-01 04:00:00,2021,11
XOne,1638334800000,26055,2021-12-01 05:00:00,2021,12
XOne,1641013200000,9109,2022-01-01 05:00:00,2022,1
XOne,1643691600000,7022,2022-02-01 05:00:00,2022,2
XOne,1646110800000,5511,2022-03-01 05:00:00,2022,3
XOne,1648785600000,4973,2022-04-01 04:00:00,2022,4
XOne,1651377600000,2484,2022-05-01 04:00:00,2022,5
XOne,1654056000000,2030,2022-06-01 04:00:00,2022,6
XOne,1656648000000,2281,2022-07-01 04:00:00,2022,7
XOne,1659326400000,1424,2022-08-01 04:00:00,2022,8
NS,1488344400000,2334638,2017-03-01 05:00:00,2017,3
NS,1491019200000,750043,2017-04-01 04:00:00,2017,4
NS,1493611200000,497849,2017-05-01 04:00:00,2017,5
NS,1496289600000,627621,2017-06-01 04:00:00,2017,6
NS,1498881600000,669355,2017-07-01 04:00:00,2017,7
NS,1501560000000,634505,2017-08-01 04:00:00,2017,8
NS,1504238400000,839708,2017-09-01 04:00:00,2017,9
NS,1506830400000,800055,2017-10-01 04:00:00,2017,10
NS,1509508800000,1690994,2017-11-01 04:00:00,2017,11
NS,1512104400000,4278500,2017-12-01 05:00:00,2017,12
NS,1514782800000,952507,2018-01-01 05:00:00,2018,1
NS,1517461200000,798466,2018-02-01 05:00:00,2018,2
NS,1519880400000,963830,2018-03-01 05:00:00,2018,3
NS,1522555200000,627706,2018-04-01 04:00:00,2018,4
NS,1525147200000,645422,2018-05-01 04:00:00,2018,5
NS,1527825600000,985211,2018-06-01 04:00:00,2018,6
NS,1530417600000,805477,2018-07-01 04:00:00,2018,7
NS,1533096000000,949768,2018-08-01 04:00:00,2018,8
NS,1535774400000,752970,2018-09-01 04:00:00,2018,9
NS,1538366400000,849963,2018-10-01 04:00:00,2018,10
NS,1541044800000,3285300,2018-11-01 04:00:00,2018,11
NS,1543640400000,4715974,2018-12-01 05:00:00,2018,12
NS,1546318800000,1143851,2019-01-01 05:00:00,2019,1
NS,1548997200000,968378,2019-02-01 05:00:00,2019,2
NS,1551416400000,1161591,2019-03-01 05:00:00,2019,3
NS,1554091200000,781233,2019-04-01 04:00:00,2019,4
NS,1556683200000,896366,2019-05-01 04:00:00,2019,5
NS,1559361600000,896092,2019-06-01 04:00:00,2019,6
NS,1561953600000,880171,2019-07-01 04:00:00,2019,7
NS,1564632000000,970916,2019-08-01 04:00:00,2019,8
NS,1567310400000,1571647,2019-09-01 04:00:00,2019,9
NS,1569902400000,1208657,2019-10-01 04:00:00,2019,10
NS,1572580800000,3826740,2019-11-01 04:00:00,2019,11
NS,1575176400000,4991666,2019-12-01 05:00:00,2019,12
NS,1577854800000,1529926,2020-01-01 05:00:00,2020,1
NS,1580533200000,1026597,2020-02-01 05:00:00,2020,2
NS,1583038800000,2352862,2020-03-01 05:00:00,2020,3
NS,1585713600000,2146090,2020-04-01 04:00:00,2020,4
NS,1588305600000,2102479,2020-05-01 04:00:00,2020,5
NS,1590984000000,1508483,2020-06-01 04:00:00,2020,6
NS,1593576000000,1894640,2020-07-01 04:00:00,2020,7
NS,1596254400000,1662087,2020-08-01 04:00:00,2020,8
NS,1598932800000,1704900,2020-09-01 04:00:00,2020,9
NS,1601524800000,2473058,2020-10-01 04:00:00,2020,10
NS,1604203200000,3678096,2020-11-01 04:00:00,2020,11
NS,1606798800000,6129658,2020-12-01 05:00:00,2020,12
NS,1609477200000,1601931,2021-01-01 05:00:00,2021,1
NS,1612155600000,1668701,2021-02-01 05:00:00,2021,2
NS,1614574800000,2066673,2021-03-01 05:00:00,2021,3
NS,1617249600000,2129783,2021-04-01 04:00:00,2021,4
NS,1619841600000,1440983,2021-05-01 04:00:00,2021,5
NS,1622520000000,1355309,2021-06-01 04:00:00,2021,6
NS,1625112000000,1574518,2021-07-01 04:00:00,2021,7
NS,1627790400000,1180788,2021-08-01 04:00:00,2021,8
NS,1630468800000,1108368,2021-09-01 04:00:00,2021,9
NS,1633060800000,2478490,2021-10-01 04:00:00,2021,10
NS,1635739200000,3317006,2021-11-01 04:00:00,2021,11
NS,1638334800000,4945259,2021-12-01 05:00:00,2021,12
NS,1641013200000,1314917,2022-01-01 05:00:00,2022,1
NS,1643691600000,1396986,2022-02-01 05:00:00,2022,2
NS,1646110800000,1301121,2022-03-01 05:00:00,2022,3
NS,1648785600000,1452329,2022-04-01 04:00:00,2022,4
NS,1651377600000,1073506,2022-05-01 04:00:00,2022,5
NS,1654056000000,1083148,2022-06-01 04:00:00,2022,6
NS,1656648000000,1445386,2022-07-01 04:00:00,2022,7
NS,1659326400000,1175522,2022-08-01 04:00:00,2022,8
PS5,1601524800000,0,2020-10-01 04:00:00,2020,10
PS5,1604203200000,2803824,2020-11-01 04:00:00,2020,11
PS5,1606798800000,1586205,2020-12-01 05:00:00,2020,12
PS5,1609477200000,611493,2021-01-01 05:00:00,2021,1
PS5,1612155600000,863778,2021-02-01 05:00:00,2021,2
PS5,1614574800000,1128018,2021-03-01 05:00:00,2021,3
PS5,1617249600000,966799,2021-04-01 04:00:00,2021,4
PS5,1619841600000,768057,2021-05-01 04:00:00,2021,5
PS5,1622520000000,778350,2021-06-01 04:00:00,2021,6
PS5,1625112000000,1068404,2021-07-01 04:00:00,2021,7
PS5,1627790400000,919570,2021-08-01 04:00:00,2021,8
PS5,1630468800000,1042383,2021-09-01 04:00:00,2021,9
PS5,1633060800000,1216004,2021-10-01 04:00:00,2021,10
PS5,1635739200000,1218827,2021-11-01 04:00:00,2021,11
PS5,1638334800000,2008270,2021-12-01 05:00:00,2021,12
PS5,1641013200000,697099,2022-01-01 05:00:00,2022,1
PS5,1643691600000,376867,2022-02-01 05:00:00,2022,2
PS5,1646110800000,536424,2022-03-01 05:00:00,2022,3
PS5,1648785600000,884914,2022-04-01 04:00:00,2022,4
PS5,1651377600000,543305,2022-05-01 04:00:00,2022,5
PS5,1654056000000,703691,2022-06-01 04:00:00,2022,6
PS5,1656648000000,1107426,2022-07-01 04:00:00,2022,7
PS5,1659326400000,885979,2022-08-01 04:00:00,2022,8
XS,1601524800000,0,2020-10-01 04:00:00,2020,10
XS,1604203200000,1698832,2020-11-01 04:00:00,2020,11
XS,1606798800000,1337636,2020-12-01 05:00:00,2020,12
XS,1609477200000,345313,2021-01-01 05:00:00,2021,1
XS,1612155600000,350745,2021-02-01 05:00:00,2021,2
XS,1614574800000,556429,2021-03-01 05:00:00,2021,3
XS,1617249600000,489205,2021-04-01 04:00:00,2021,4
XS,1619841600000,393140,2021-05-01 04:00:00,2021,5
XS,1622520000000,613010,2021-06-01 04:00:00,2021,6
XS,1625112000000,644522,2021-07-01 04:00:00,2021,7
XS,1627790400000,516499,2021-08-01 04:00:00,2021,8
XS,1630468800000,572533,2021-09-01 04:00:00,2021,9
XS,1633060800000,779022,2021-10-01 04:00:00,2021,10
XS,1635739200000,1346068,2021-11-01 04:00:00,2021,11
XS,1638334800000,1947860,2021-12-01 05:00:00,2021,12
XS,1641013200000,580340,2022-01-01 05:00:00,2022,1
XS,1643691600000,524449,2022-02-01 05:00:00,2022,2
XS,1646110800000,720133,2022-03-01 05:00:00,2022,3
XS,1648785600000,751244,2022-04-01 04:00:00,2022,4
XS,1651377600000,487493,2022-05-01 04:00:00,2022,5
XS,1654056000000,557273,2022-06-01 04:00:00,2022,6
XS,1656648000000,793557,2022-07-01 04:00:00,2022,7
XS,1659326400000,675075,2022-08-01 04:00:00,2022,8
